Identifier	Database
403790	Entrez Gene
403790	Entrez Gene
476553	Entrez Gene
481276	Entrez Gene
490439	Entrez Gene
477488	Entrez Gene
481276	Entrez Gene
484949	Entrez Gene
489968	Entrez Gene
477575	Entrez Gene
486758	Entrez Gene
611955	Entrez Gene
403856	Entrez Gene
480291	Entrez Gene
486102	Entrez Gene
483266	Entrez Gene
611939	Entrez Gene
487235	Entrez Gene
609956	Entrez Gene
486717	Entrez Gene
442859	Entrez Gene
474652	Entrez Gene
483312	Entrez Gene
477886	Entrez Gene
491169	Entrez Gene
608125	Entrez Gene
484648	Entrez Gene
403735	Entrez Gene
484196	Entrez Gene
482977	Entrez Gene
490006	Entrez Gene
475864	Entrez Gene
485828	Entrez Gene
490878	Entrez Gene
487353	Entrez Gene
442859	Entrez Gene
484476	Entrez Gene
480048	Entrez Gene
485016	Entrez Gene
489820	Entrez Gene
609429	Entrez Gene
492019	Entrez Gene
478575	Entrez Gene
478806	Entrez Gene
491860	Entrez Gene
403439	Entrez Gene
490968	Entrez Gene
490969	Entrez Gene
608125	Entrez Gene
477753	Entrez Gene
477753	Entrez Gene
403523	Entrez Gene
403523	Entrez Gene
494005	Entrez Gene
494005	Entrez Gene
476553	Entrez Gene
481276	Entrez Gene
477032	Entrez Gene
477032	Entrez Gene
608847	Entrez Gene
403429	Entrez Gene
491286	Entrez Gene
477323	Entrez Gene
403955	Entrez Gene
403975	Entrez Gene
403770	Entrez Gene
489928	Entrez Gene
481772	Entrez Gene
442952	Entrez Gene
484185	Entrez Gene
490967	Entrez Gene
488449	Entrez Gene
490969	Entrez Gene
490968	Entrez Gene
