Identifier	Database
610935	Entrez Gene
488084	Entrez Gene
479752	Entrez Gene
478813	Entrez Gene
476713	Entrez Gene
477746	Entrez Gene
478813	Entrez Gene
476713	Entrez Gene
490904	Entrez Gene
478813	Entrez Gene
609822	Entrez Gene
HMDB02269	HMDB
5350	PubChem-compound
612283	Entrez Gene
442987	Entrez Gene
487380	Entrez Gene
