Identifier	Database
403851	Entrez Gene
403439	Entrez Gene
403870	Entrez Gene
403989	Entrez Gene
403989	Entrez Gene
403989	Entrez Gene
442952	Entrez Gene
610004	Entrez Gene
484185	Entrez Gene
478151	Entrez Gene
487235	Entrez Gene
609956	Entrez Gene
486717	Entrez Gene
477575	Entrez Gene
486758	Entrez Gene
485167	Entrez Gene
484196	Entrez Gene
486148	Entrez Gene
485548	Entrez Gene
476150	Entrez Gene
477990	Entrez Gene
442949	Entrez Gene
485773	Entrez Gene
480580	Entrez Gene
488084	Entrez Gene
477085	Entrez Gene
489644	Entrez Gene
483266	Entrez Gene
475032	Entrez Gene
490878	Entrez Gene
403412	Entrez Gene
477886	Entrez Gene
477488	Entrez Gene
490439	Entrez Gene
484648	Entrez Gene
483312	Entrez Gene
486102	Entrez Gene
610454	Entrez Gene
403975	Entrez Gene
483042	Entrez Gene
490006	Entrez Gene
484757	Entrez Gene
480818	Entrez Gene
608125	Entrez Gene
481619	Entrez Gene
476146	Entrez Gene
489287	Entrez Gene
487761	Entrez Gene
478047	Entrez Gene
479577	Entrez Gene
476916	Entrez Gene
403416	Entrez Gene
478232	Entrez Gene
480438	Entrez Gene
482509	Entrez Gene
487870	Entrez Gene
607922	Entrez Gene
478347	Entrez Gene
611939	Entrez Gene
485016	Entrez Gene
490968	Entrez Gene
490969	Entrez Gene
477575	Entrez Gene
486758	Entrez Gene
442859	Entrez Gene
483729	Entrez Gene
479011	Entrez Gene
442859	Entrez Gene
483729	Entrez Gene
479011	Entrez Gene
403412	Entrez Gene
490878	Entrez Gene
484648	Entrez Gene
403735	Entrez Gene
477746	Entrez Gene
403856	Entrez Gene
490263	Entrez Gene
474652	Entrez Gene
477796	Entrez Gene
479766	Entrez Gene
490878	Entrez Gene
490967	Entrez Gene
490968	Entrez Gene
490969	Entrez Gene
488449	Entrez Gene
403989	Entrez Gene
403989	Entrez Gene
