Identifier	Database
465692	Entrez Gene
470203	Entrez Gene
450884	Entrez Gene
461472	Entrez Gene
461472	Entrez Gene
461472	Entrez Gene
743373	Entrez Gene
455848	Entrez Gene
464979	Entrez Gene
461836	Entrez Gene
455855	Entrez Gene
748032	Entrez Gene
458680	Entrez Gene
454037	Entrez Gene
748918	Entrez Gene
464586	Entrez Gene
459985	Entrez Gene
452657	Entrez Gene
459661	Entrez Gene
466269	Entrez Gene
454921	Entrez Gene
469875	Entrez Gene
468426	Entrez Gene
460858	Entrez Gene
471079	Entrez Gene
457922	Entrez Gene
463649	Entrez Gene
462944	Entrez Gene
740898	Entrez Gene
471443	Entrez Gene
472771	Entrez Gene
748225	Entrez Gene
457351	Entrez Gene
460182	Entrez Gene
737245	Entrez Gene
464073	Entrez Gene
745007	Entrez Gene
450196	Entrez Gene
459171	Entrez Gene
737070	Entrez Gene
470819	Entrez Gene
462344	Entrez Gene
470146	Entrez Gene
451690	Entrez Gene
465107	Entrez Gene
747142	Entrez Gene
470714	Entrez Gene
473996	Entrez Gene
471681	Entrez Gene
743533	Entrez Gene
452714	Entrez Gene
738409	Entrez Gene
743883	Entrez Gene
469189	Entrez Gene
468435	Entrez Gene
459901	Entrez Gene
450188	Entrez Gene
456390	Entrez Gene
455647	Entrez Gene
454681	Entrez Gene
454679	Entrez Gene
458680	Entrez Gene
454037	Entrez Gene
461406	Entrez Gene
466665	Entrez Gene
461406	Entrez Gene
466665	Entrez Gene
471443	Entrez Gene
740898	Entrez Gene
460182	Entrez Gene
473387	Entrez Gene
450445	Entrez Gene
450161	Entrez Gene
744091	Entrez Gene
462336	Entrez Gene
450673	Entrez Gene
740898	Entrez Gene
454682	Entrez Gene
454681	Entrez Gene
454679	Entrez Gene
459834	Entrez Gene
747142	Entrez Gene
461472	Entrez Gene
461472	Entrez Gene
