Identifier	Database
HMDB01043	HMDB
HMDB04264	HMDB
29277	Entrez Gene
HMDB10409	HMDB
HMDB02232	HMDB
HMDB02190	HMDB
HMDB02314	HMDB
65030	Entrez Gene
HMDB02265	HMDB
65030	Entrez Gene
HMDB02343	HMDB
65030	Entrez Gene
HMDB02311	HMDB
65030	Entrez Gene
293985	Entrez Gene
252934	Entrez Gene
171335	Entrez Gene
