Identifier	Database
550338	Entrez Gene
404731	Entrez Gene
30617	Entrez Gene
321294	Entrez Gene
664750	Entrez Gene
58215	Entrez Gene
64607	Entrez Gene
64608	Entrez Gene
HMDB02111	HMDB
HMDB02111	HMDB
HMDB01377	HMDB
HMDB01377	HMDB
HMDB01967	HMDB
HMDB01967	HMDB
HMDB03125	HMDB
HMDB00051	HMDB
HMDB01423	HMDB
HMDB01967	HMDB
HMDB00245	HMDB
HMDB02111	HMDB
