Identifier	Database
793920	Entrez Gene
30280	Entrez Gene
561370	Entrez Gene
30298	Entrez Gene
414333	Entrez Gene
557176	Entrez Gene
404211	Entrez Gene
335573	Entrez Gene
360144	Entrez Gene
399480	Entrez Gene
564517	Entrez Gene
405769	Entrez Gene
559281	Entrez Gene
492497	Entrez Gene
386967	Entrez Gene
406349	Entrez Gene
561737	Entrez Gene
100002263	Entrez Gene
394174	Entrez Gene
406598	Entrez Gene
574422	Entrez Gene
792354	Entrez Gene
30296	Entrez Gene
796551	Entrez Gene
447804	Entrez Gene
333979	Entrez Gene
563639	Entrez Gene
30716	Entrez Gene
406308	Entrez Gene
245950	Entrez Gene
393342	Entrez Gene
445073	Entrez Gene
767678	Entrez Gene
30722	Entrez Gene
556443	Entrez Gene
492364	Entrez Gene
445234	Entrez Gene
335331	Entrez Gene
280651	Entrez Gene
326672	Entrez Gene
553740	Entrez Gene
555737	Entrez Gene
323632	Entrez Gene
570772	Entrez Gene
324254	Entrez Gene
565155	Entrez Gene
555974	Entrez Gene
493617	Entrez Gene
573207	Entrez Gene
406728	Entrez Gene
100002225	Entrez Gene
360144	Entrez Gene
399480	Entrez Gene
565756	Entrez Gene
415099	Entrez Gene
58144	Entrez Gene
565756	Entrez Gene
415099	Entrez Gene
58144	Entrez Gene
796551	Entrez Gene
792354	Entrez Gene
30716	Entrez Gene
445289	Entrez Gene
562720	Entrez Gene
65237	Entrez Gene
327321	Entrez Gene
100149273	Entrez Gene
393287	Entrez Gene
796380	Entrez Gene
792354	Entrez Gene
30767	Entrez Gene
30768	Entrez Gene
445234	Entrez Gene
