Identifier	Database
464675	Entrez Gene
744366	Entrez Gene
450813	Entrez Gene
456541	Entrez Gene
460544	Entrez Gene
457450	Entrez Gene
455437	Entrez Gene
473626	Entrez Gene
460416	Entrez Gene
HMDB02111	HMDB
HMDB02111	HMDB
HMDB01377	HMDB
HMDB01377	HMDB
HMDB01967	HMDB
HMDB01967	HMDB
HMDB03125	HMDB
HMDB00051	HMDB
HMDB01423	HMDB
HMDB01967	HMDB
HMDB00245	HMDB
HMDB02111	HMDB
