Identifier	Database
395199	Entrez Gene
395294	Entrez Gene
373958	Entrez Gene
373958	Entrez Gene
373958	Entrez Gene
395681	Entrez Gene
395845	Entrez Gene
374199	Entrez Gene
427171	Entrez Gene
771142	Entrez Gene
427947	Entrez Gene
373953	Entrez Gene
419027	Entrez Gene
427272	Entrez Gene
429126	Entrez Gene
428017	Entrez Gene
424317	Entrez Gene
420517	Entrez Gene
395299	Entrez Gene
427687	Entrez Gene
417637	Entrez Gene
424971	Entrez Gene
424826	Entrez Gene
419444	Entrez Gene
417706	Entrez Gene
396294	Entrez Gene
395928	Entrez Gene
421769	Entrez Gene
420972	Entrez Gene
421127	Entrez Gene
395815	Entrez Gene
395934	Entrez Gene
396245	Entrez Gene
386572	Entrez Gene
421998	Entrez Gene
425964	Entrez Gene
416630	Entrez Gene
395335	Entrez Gene
417044	Entrez Gene
416939	Entrez Gene
374038	Entrez Gene
427280	Entrez Gene
417553	Entrez Gene
424314	Entrez Gene
768354	Entrez Gene
396250	Entrez Gene
416343	Entrez Gene
419399	Entrez Gene
395969	Entrez Gene
396282	Entrez Gene
419455	Entrez Gene
771961	Entrez Gene
422703	Entrez Gene
395099	Entrez Gene
415549	Entrez Gene
396349	Entrez Gene
395556	Entrez Gene
373953	Entrez Gene
396033	Entrez Gene
386575	Entrez Gene
396033	Entrez Gene
386575	Entrez Gene
420972	Entrez Gene
395928	Entrez Gene
396245	Entrez Gene
418207	Entrez Gene
423778	Entrez Gene
421183	Entrez Gene
419847	Entrez Gene
395983	Entrez Gene
423669	Entrez Gene
395928	Entrez Gene
420027	Entrez Gene
395556	Entrez Gene
424044	Entrez Gene
417553	Entrez Gene
373958	Entrez Gene
373958	Entrez Gene
