Identifier	Database
474360	Entrez Gene
474360	Entrez Gene
771801	Entrez Gene
771315	Entrez Gene
395934	Entrez Gene
395815	Entrez Gene
771315	Entrez Gene
416567	Entrez Gene
373953	Entrez Gene
770341	Entrez Gene
421183	Entrez Gene
396093	Entrez Gene
421998	Entrez Gene
417706	Entrez Gene
396349	Entrez Gene
427171	Entrez Gene
771142	Entrez Gene
427947	Entrez Gene
396033	Entrez Gene
395983	Entrez Gene
386572	Entrez Gene
421127	Entrez Gene
771690	Entrez Gene
416939	Entrez Gene
396245	Entrez Gene
418207	Entrez Gene
427272	Entrez Gene
421136	Entrez Gene
395143	Entrez Gene
416630	Entrez Gene
425619	Entrez Gene
419280	Entrez Gene
395928	Entrez Gene
386579	Entrez Gene
421769	Entrez Gene
396033	Entrez Gene
396394	Entrez Gene
426867	Entrez Gene
374038	Entrez Gene
771172	Entrez Gene
424673	Entrez Gene
374075	Entrez Gene
418335	Entrez Gene
395727	Entrez Gene
395556	Entrez Gene
416939	Entrez Gene
423769	Entrez Gene
423769	Entrez Gene
415905	Entrez Gene
415905	Entrez Gene
771801	Entrez Gene
771315	Entrez Gene
395964	Entrez Gene
395964	Entrez Gene
396229	Entrez Gene
395647	Entrez Gene
419928	Entrez Gene
769872	Entrez Gene
417173	Entrez Gene
770904	Entrez Gene
395871	Entrez Gene
396181	Entrez Gene
395681	Entrez Gene
374199	Entrez Gene
420027	Entrez Gene
424044	Entrez Gene
395556	Entrez Gene
