Identifier	Database
427171	Entrez Gene
426054	Entrez Gene
395845	Entrez Gene
395199	Entrez Gene
395681	Entrez Gene
396294	Entrez Gene
421127	Entrez Gene
395556	Entrez Gene
420027	Entrez Gene
427171	Entrez Gene
421998	Entrez Gene
429126	Entrez Gene
428017	Entrez Gene
395928	Entrez Gene
424044	Entrez Gene
424317	Entrez Gene
420517	Entrez Gene
421769	Entrez Gene
418335	Entrez Gene
374231	Entrez Gene
386582	Entrez Gene
374047	Entrez Gene
396172	Entrez Gene
395272	Entrez Gene
395674	Entrez Gene
422035	Entrez Gene
373953	Entrez Gene
418406	Entrez Gene
395934	Entrez Gene
386572	Entrez Gene
425964	Entrez Gene
374038	Entrez Gene
396384	Entrez Gene
426412	Entrez Gene
396229	Entrez Gene
396245	Entrez Gene
415549	Entrez Gene
396349	Entrez Gene
