Identifier	Database
474356	Entrez Gene
474356	Entrez Gene
474356	Entrez Gene
771315	Entrez Gene
771315	Entrez Gene
424971	Entrez Gene
419444	Entrez Gene
396229	Entrez Gene
396407	Entrez Gene
395681	Entrez Gene
374199	Entrez Gene
427947	Entrez Gene
395815	Entrez Gene
421127	Entrez Gene
427272	Entrez Gene
419280	Entrez Gene
396294	Entrez Gene
424044	Entrez Gene
395556	Entrez Gene
420027	Entrez Gene
395213	Entrez Gene
417143	Entrez Gene
427171	Entrez Gene
771142	Entrez Gene
395928	Entrez Gene
425619	Entrez Gene
429374	Entrez Gene
395335	Entrez Gene
417044	Entrez Gene
416567	Entrez Gene
395934	Entrez Gene
421932	Entrez Gene
419190	Entrez Gene
419027	Entrez Gene
386572	Entrez Gene
425964	Entrez Gene
424745	Entrez Gene
422456	Entrez Gene
417173	Entrez Gene
416939	Entrez Gene
374038	Entrez Gene
417553	Entrez Gene
373954	Entrez Gene
396282	Entrez Gene
416318	Entrez Gene
395099	Entrez Gene
396416	Entrez Gene
395832	Entrez Gene
396442	Entrez Gene
395219	Entrez Gene
395299	Entrez Gene
417217	Entrez Gene
396422	Entrez Gene
396245	Entrez Gene
415549	Entrez Gene
395871	Entrez Gene
418044	Entrez Gene
423778	Entrez Gene
373953	Entrez Gene
416018	Entrez Gene
419083	Entrez Gene
395934	Entrez Gene
417430	Entrez Gene
417430	Entrez Gene
396033	Entrez Gene
396033	Entrez Gene
396130	Entrez Gene
396130	Entrez Gene
395741	Entrez Gene
418335	Entrez Gene
374231	Entrez Gene
396227	Entrez Gene
421183	Entrez Gene
395727	Entrez Gene
426873	Entrez Gene
395149	Entrez Gene
418207	Entrez Gene
419867	Entrez Gene
374078	Entrez Gene
419847	Entrez Gene
395879	Entrez Gene
395917	Entrez Gene
428003	Entrez Gene
395083	Entrez Gene
395282	Entrez Gene
424364	Entrez Gene
395983	Entrez Gene
769076	Entrez Gene
386583	Entrez Gene
395387	Entrez Gene
474356	Entrez Gene
