Identifier	Database
1271017	Entrez Gene
3291232	Entrez Gene
1277887	Entrez Gene
1280765	Entrez Gene
1278476	Entrez Gene
1274381	Entrez Gene
1271452	Entrez Gene
1273856	Entrez Gene
HMDB02111	HMDB
HMDB02111	HMDB
HMDB01377	HMDB
HMDB01377	HMDB
HMDB01967	HMDB
HMDB01967	HMDB
HMDB03125	HMDB
HMDB00051	HMDB
HMDB01423	HMDB
HMDB01967	HMDB
HMDB00245	HMDB
HMDB02111	HMDB
