Identifier	Database
26411	Entrez Gene
317757	Entrez Gene
83408	Entrez Gene
12402	Entrez Gene
26921	Entrez Gene
14924	Entrez Gene
54698	Entrez Gene
50791	Entrez Gene
105782	Entrez Gene
12507	Entrez Gene
67393	Entrez Gene
15516	Entrez Gene
18109	Entrez Gene
14489	Entrez Gene
66513	Entrez Gene
66999	Entrez Gene
13557	Entrez Gene
246179	Entrez Gene
23959	Entrez Gene
13555	Entrez Gene
107971	Entrez Gene
327826	Entrez Gene
15519	Entrez Gene
75613	Entrez Gene
333088	Entrez Gene
66725	Entrez Gene
22371	Entrez Gene
14163	Entrez Gene
56717	Entrez Gene
55982	Entrez Gene
73178	Entrez Gene
19713	Entrez Gene
59006	Entrez Gene
59011	Entrez Gene
109689	Entrez Gene
216869	Entrez Gene
18132	Entrez Gene
18131	Entrez Gene
18129	Entrez Gene
18128	Entrez Gene
16542	Entrez Gene
11350	Entrez Gene
243833	Entrez Gene
58194	Entrez Gene
59287	Entrez Gene
12370	Entrez Gene
20740	Entrez Gene
15110	Entrez Gene
15111	Entrez Gene
12367	Entrez Gene
16001	Entrez Gene
20419	Entrez Gene
20742	Entrez Gene
17246	Entrez Gene
56194	Entrez Gene
17248	Entrez Gene
15213	Entrez Gene
100048834	Entrez Gene
12122	Entrez Gene
14811	Entrez Gene
641221	Entrez Gene
66734	Entrez Gene
20893	Entrez Gene
23962	Entrez Gene
23880	Entrez Gene
57278	Entrez Gene
12124	Entrez Gene
21912	Entrez Gene
66914	Entrez Gene
14812	Entrez Gene
241308	Entrez Gene
14360	Entrez Gene
20750	Entrez Gene
13138	Entrez Gene
55927	Entrez Gene
13800	Entrez Gene
72401	Entrez Gene
20692	Entrez Gene
676347	Entrez Gene
22370	Entrez Gene
18810	Entrez Gene
12143	Entrez Gene
19229	Entrez Gene
17463	Entrez Gene
12540	Entrez Gene
29875	Entrez Gene
14268	Entrez Gene
16822	Entrez Gene
226548	Entrez Gene
17060	Entrez Gene
208117	Entrez Gene
68318	Entrez Gene
319924	Entrez Gene
11975	Entrez Gene
12488	Entrez Gene
12453	Entrez Gene
64176	Entrez Gene
74352	Entrez Gene
242274	Entrez Gene
74192	Entrez Gene
72281	Entrez Gene
20410	Entrez Gene
53627	Entrez Gene
20411	Entrez Gene
239036	Entrez Gene
17762	Entrez Gene
13039	Entrez Gene
16594	Entrez Gene
12738	Entrez Gene
12737	Entrez Gene
12606	Entrez Gene
22142	Entrez Gene
54004	Entrez Gene
13367	Entrez Gene
210789	Entrez Gene
16593	Entrez Gene
12043	Entrez Gene
19045	Entrez Gene
78808	Entrez Gene
17199	Entrez Gene
13819	Entrez Gene
78593	Entrez Gene
19664	Entrez Gene
22695	Entrez Gene
268903	Entrez Gene
18613	Entrez Gene
17756	Entrez Gene
20400	Entrez Gene
20430	Entrez Gene
14281	Entrez Gene
66340	Entrez Gene
15461	Entrez Gene
22339	Entrez Gene
21848	Entrez Gene
22317	Entrez Gene
56443	Entrez Gene
11867	Entrez Gene
13043	Entrez Gene
53624	Entrez Gene
54420	Entrez Gene
11793	Entrez Gene
12739	Entrez Gene
12740	Entrez Gene
74244	Entrez Gene
12741	Entrez Gene
54419	Entrez Gene
18570	Entrez Gene
20648	Entrez Gene
101543	Entrez Gene
19108	Entrez Gene
23882	Entrez Gene
16765	Entrez Gene
12822	Entrez Gene
17532	Entrez Gene
20649	Entrez Gene
20650	Entrez Gene
22325	Entrez Gene
60595	Entrez Gene
64930	Entrez Gene
14107	Entrez Gene
14066	Entrez Gene
22084	Entrez Gene
11472	Entrez Gene
13617	Entrez Gene
20404	Entrez Gene
20405	Entrez Gene
21357	Entrez Gene
18451	Entrez Gene
232906	Entrez Gene
12995	Entrez Gene
76408	Entrez Gene
22196	Entrez Gene
19249	Entrez Gene
19122	Entrez Gene
19248	Entrez Gene
19247	Entrez Gene
12550	Entrez Gene
12558	Entrez Gene
12560	Entrez Gene
12561	Entrez Gene
630565	Entrez Gene
12562	Entrez Gene
108100	Entrez Gene
241201	Entrez Gene
15251	Entrez Gene
74440	Entrez Gene
21414	Entrez Gene
17127	Entrez Gene
17128	Entrez Gene
17125	Entrez Gene
17126	Entrez Gene
17131	Entrez Gene
67087	Entrez Gene
71745	Entrez Gene
17130	Entrez Gene
16842	Entrez Gene
15239	Entrez Gene
21423	Entrez Gene
66713	Entrez Gene
12695	Entrez Gene
74117	Entrez Gene
19225	Entrez Gene
15163	Entrez Gene
22323	Entrez Gene
231329	Entrez Gene
12345	Entrez Gene
107951	Entrez Gene
12571	Entrez Gene
12567	Entrez Gene
12568	Entrez Gene
30957	Entrez Gene
60597	Entrez Gene
83767	Entrez Gene
11848	Entrez Gene
54353	Entrez Gene
15275	Entrez Gene
16591	Entrez Gene
231470	Entrez Gene
