Identifier	Database
12162	Entrez Gene
17199	Entrez Gene
12159	Entrez Gene
13819	Entrez Gene
21872	Entrez Gene
235041	Entrez Gene
71365	Entrez Gene
319594	Entrez Gene
18074	Entrez Gene
18073	Entrez Gene
19664	Entrez Gene
16531	Entrez Gene
18779	Entrez Gene
11799	Entrez Gene
432530	Entrez Gene
66340	Entrez Gene
18213	Entrez Gene
66102	Entrez Gene
20315	Entrez Gene
15945	Entrez Gene
22339	Entrez Gene
231532	Entrez Gene
11867	Entrez Gene
13043	Entrez Gene
11793	Entrez Gene
