Identifier	Database
231329	Entrez Gene
245841	Entrez Gene
26939	Entrez Gene
625405	Entrez Gene
64424	Entrez Gene
66136	Entrez Gene
66420	Entrez Gene
66491	Entrez Gene
67005	Entrez Gene
67065	Entrez Gene
67486	Entrez Gene
67710	Entrez Gene
69241	Entrez Gene
69833	Entrez Gene
69870	Entrez Gene
69920	Entrez Gene
70408	Entrez Gene
70428	Entrez Gene
74414	Entrez Gene
78929	Entrez Gene
K00951...	Kegg ortholog
K00951...	Kegg ortholog
14917	Entrez Gene
14918	Entrez Gene
14919	Entrez Gene
18160	Entrez Gene
230103	Entrez Gene
234889	Entrez Gene
239134	Entrez Gene
245650	Entrez Gene
54195	Entrez Gene
60596	Entrez Gene
18968	Entrez Gene
18969	Entrez Gene
18971	Entrez Gene
18972	Entrez Gene
18973	Entrez Gene
18974	Entrez Gene
19075	Entrez Gene
19076	Entrez Gene
59001	Entrez Gene
66979	Entrez Gene
67967	Entrez Gene
69745	Entrez Gene
110385	Entrez Gene
110855	Entrez Gene
18573	Entrez Gene
18574	Entrez Gene
18575	Entrez Gene
18576	Entrez Gene
18577	Entrez Gene
18578	Entrez Gene
18582	Entrez Gene
18583	Entrez Gene
18584	Entrez Gene
18585	Entrez Gene
18587	Entrez Gene
18588	Entrez Gene
207728	Entrez Gene
218461	Entrez Gene
225600	Entrez Gene
238871	Entrez Gene
23984	Entrez Gene
241489	Entrez Gene
242202	Entrez Gene
29863	Entrez Gene
54611	Entrez Gene
78600	Entrez Gene
K01525	Kegg ortholog
23971	Entrez Gene
23972	Entrez Gene
23971	Entrez Gene
23972	Entrez Gene
18605	Entrez Gene
209558	Entrez Gene
path:mmu00740	KEGG Genes
path:mmu00790	KEGG Genes
path:map00220	KEGG Genes
22436	Entrez Gene
22436	Entrez Gene
237823	Entrez Gene
K04765	Kegg ortholog
16434	Entrez Gene
K04765	Kegg ortholog
16434	Entrez Gene
16434	Entrez Gene
K00769...	Kegg ortholog
K00769...	Kegg ortholog
K08693	Kegg ortholog
K08693	Kegg ortholog
K01119	Kegg ortholog
66401	Entrez Gene
66401	Entrez Gene
K01129	Kegg ortholog
27369	Entrez Gene
16434	Entrez Gene
66401	Entrez Gene
K01119	Kegg ortholog
K04765	Kegg ortholog
K04765	Kegg ortholog
K01839	Kegg ortholog
53893	Entrez Gene
66358	Entrez Gene
74167	Entrez Gene
K10353	Kegg ortholog
K00769...	Kegg ortholog
K00769...	Kegg ortholog
18950	Entrez Gene
667034	Entrez Gene
11636	Entrez Gene
11637	Entrez Gene
11639	Entrez Gene
229949	Entrez Gene
78801	Entrez Gene
K01239	Kegg ortholog
171567	Entrez Gene
18102	Entrez Gene
18103	Entrez Gene
54369	Entrez Gene
56520	Entrez Gene
75533	Entrez Gene
79059	Entrez Gene
16434	Entrez Gene
K00988	Kegg ortholog
14198	Entrez Gene
104110	Entrez Gene
104111	Entrez Gene
11512	Entrez Gene
11513	Entrez Gene
11514	Entrez Gene
11515	Entrez Gene
210044	Entrez Gene
224129	Entrez Gene
271639	Entrez Gene
432530	Entrez Gene
18746	Entrez Gene
18770	Entrez Gene
18746	Entrez Gene
18770	Entrez Gene
11821	Entrez Gene
K10213	Kegg ortholog
11821	Entrez Gene
12497	Entrez Gene
12499	Entrez Gene
67464	Entrez Gene
76025	Entrez Gene
K10213	Kegg ortholog
K10213	Kegg ortholog
13178	Entrez Gene
18746	Entrez Gene
18770	Entrez Gene
