Identifier	Database
HMDB06552	HMDB
HMDB06558	HMDB
15558498	PubChem-compound
ENSMUSG00000032310	Ensembl
ENSMUSG00000032310	Ensembl
14862	Entrez Gene
ENSMUSG00000028743	Ensembl
ENSMUSG00000032310	Ensembl
104757	PubChem-compound
ENSMUSG00000001663	Ensembl
ENSMUSG00000038776	Ensembl
5460816	PubChem-compound
