Identifier	Database
ENSMUSG00000035528	Ensembl
ENSMUSG00000027568	Ensembl
ENSMUSG00000020591	Ensembl
ENSMUSG00000044819	Ensembl
ENSMUSG00000049112	Ensembl
ENSMUSG00000032860	Ensembl
ENSMUSG00000044359	Ensembl
ENSMUSG00000048779	Ensembl
ENSMUSG00000049409	Ensembl
ENSMUSG00000050558	Ensembl
ENSMUSG00000056529	Ensembl
ENSMUSG00000019464	Ensembl
ENSMUSG00000028036	Ensembl
ENSMUSG00000058400	Ensembl
ENSMUSG00000047904	Ensembl
ENSMUSG00000030043	Ensembl
ENSMUSG00000020081	Ensembl
ENSMUSG00000028172	Ensembl
ENSMUSG00000030196	Ensembl
ENSMUSG00000051153	Ensembl
ENSMUSG00000037140	Ensembl
ENSMUSG00000062952	Ensembl
ENSMUSG00000043865	Ensembl
ENSMUSG00000045267	Ensembl
ENSMUSG00000071150	Ensembl
ENSMUSG00000057381	Ensembl
ENSMUSG00000048284	Ensembl
ENSMUSG00000054497	Ensembl
ENSMUSG00000052850	Ensembl
ENSMUSG00000071147	Ensembl
ENSMUSG00000051917	Ensembl
ENSMUSG00000034881	Ensembl
ENSMUSG00000038760	Ensembl
ENSMUSG00000039321	Ensembl
ENSMUSG00000060509	Ensembl
ENSMUSG00000045875	Ensembl
ENSMUSG00000047898	Ensembl
ENSMUSG00000032773	Ensembl
ENSMUSG00000045613	Ensembl
ENSMUSG00000046159	Ensembl
ENSMUSG00000040495	Ensembl
ENSMUSG00000074939	Ensembl
ENSMUSG00000044453	Ensembl
ENSMUSG00000051314	Ensembl
ENSMUSG00000019429	Ensembl
ENSMUSG00000024462	Ensembl
ENSMUSG00000039809	Ensembl
ENSMUSG00000020793	Ensembl
ENSMUSG00000050164	Ensembl
ENSMUSG00000051207	Ensembl
ENSMUSG00000040016	Ensembl
ENSMUSG00000029778	Ensembl
ENSMUSG00000020178	Ensembl
ENSMUSG00000018500	Ensembl
ENSMUSG00000035283	Ensembl
ENSMUSG00000045730	Ensembl
ENSMUSG00000031489	Ensembl
ENSMUSG00000031390	Ensembl
ENSMUSG00000023964	Ensembl
ENSMUSG00000059588	Ensembl
ENSMUSG00000018634	Ensembl
